gene,embryo,channel,source_type,sigma_dog,threshold_dog,min_intensity,max_intensity,final_detections,full_path
Med13,med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222,CH1_633nm,combined_file,1.8,0.01001,0.0,6660.0,1334,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222_RSFISH_LOG.txt
Med13,med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222,CH2_555nm,combined_file,1.8,0.01001,0.0,13058.0,3146,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222_RSFISH_LOG.txt
Med13,med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222,CH3_488nm,combined_file,1.8,0.01573,0.0,5340.0,1510,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_2_HR-Airyscan Processing-217-Channel Alignment (Extended)-222_RSFISH_LOG.txt
Med13,med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223,CH1_633nm,per_channel_file,1.8,0.002786,0.0,23951.0,1095,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223_CH1_633nm_RSFISH_LOG.txt
Med13,med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223,CH2_555nm,combined_file,1.8,0.01001,0.0,14530.0,2891,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223_RSFISH_LOG.txt
Med13,med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223,CH3_488nm,combined_file,1.8,0.01573,0.0,5361.0,1973,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_3_HU-Airyscan Processing-218-Channel Alignment (Extended)-223_RSFISH_LOG.txt
Med13,med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224,CH1_633nm,combined_file,1.8,0.01001,0.0,4370.0,2310,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224_RSFISH_LOG.txt
Med13,med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224,CH2_555nm,combined_file,1.8,0.01001,0.0,27677.0,1283,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224_RSFISH_LOG.txt
Med13,med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224,CH3_488nm,combined_file,1.8,0.01573,0.0,6282.0,1156,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_4_HU-Airyscan Processing-219-Channel Alignment (Extended)-224_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129,CH1_633nm,combined_file,1.8,0.01001,0.0,5241.0,1429,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129,CH2_555nm,combined_file,1.8,0.01001,0.0,22694.0,1071,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129,CH3_488nm,combined_file,1.8,0.01573,0.0,5847.0,944,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-22-Channel Alignment (Extended)-129_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225,CH1_633nm,combined_file,1.8,0.01001,0.0,5515.0,1332,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225,CH2_555nm,combined_file,1.8,0.01001,0.0,27287.0,1057,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225_RSFISH_LOG.txt
Med13,med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225,CH3_488nm,combined_file,1.8,0.01573,0.0,5788.0,1032,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_5_HU-Airyscan Processing-220-Channel Alignment (Extended)-225_RSFISH_LOG.txt
Med13,med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237,CH1_633nm,combined_file,1.8,0.01001,0.0,9386.0,538,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237_RSFISH_LOG.txt
Med13,med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237,CH2_555nm,combined_file,1.8,0.01001,0.0,11570.0,3687,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237_RSFISH_LOG.txt
Med13,med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237,CH3_488nm,combined_file,1.8,0.01573,0.0,8103.0,1169,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_6_HU-Airyscan Processing-226-Channel Alignment (Extended)-237_RSFISH_LOG.txt
Med13,med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238,CH1_633nm,combined_file,1.8,0.01001,0.0,7093.0,642,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238_RSFISH_LOG.txt
Med13,med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238,CH2_555nm,combined_file,1.8,0.01001,0.0,26786.0,1131,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238_RSFISH_LOG.txt
Med13,med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238,CH3_488nm,combined_file,1.8,0.01573,0.0,5706.0,1141,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\med13_7_HR-Airyscan Processing-227-Channel Alignment (Extended)-238_RSFISH_LOG.txt
Pnr,Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80,CH1_633nm,per_channel_file,1.8,0.002786,0.0,39435.0,241,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80,CH2_555nm,combined_file,1.8,0.01001,0.0,32482.0,848,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80_RSFISH_LOG.txt
Pnr,Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80,CH3_488nm,combined_file,1.8,0.01573,0.0,6804.0,1380,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_10_HR-Airyscan Processing-74-Channel Alignment (Extended)-80_RSFISH_LOG.txt
Pnr,Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79,CH1_633nm,combined_file,1.8,0.01001,0.0,6245.0,3289,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79_RSFISH_LOG.txt
Pnr,Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79,CH2_555nm,combined_file,1.8,0.01001,0.0,19736.0,4374,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79_RSFISH_LOG.txt
Pnr,Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79,CH3_488nm,combined_file,1.8,0.01573,0.0,7111.0,2942,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_11_HB-Airyscan Processing-75-Channel Alignment (Extended)-79_RSFISH_LOG.txt
Pnr,Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91,CH1_633nm,combined_file,1.8,0.01001,0.0,4927.0,4924,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91_RSFISH_LOG.txt
Pnr,Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91,CH2_555nm,combined_file,1.8,0.01001,0.0,30993.0,1795,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91_RSFISH_LOG.txt
Pnr,Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91,CH3_488nm,combined_file,1.8,0.01573,0.0,6871.0,3090,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_12_HB-Airyscan Processing-90-Channel Alignment (Extended)-91_RSFISH_LOG.txt
Pnr,Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85,CH1_633nm,combined_file,1.8,0.01001,0.0,4951.0,8257,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85_RSFISH_LOG.txt
Pnr,Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85,CH2_555nm,combined_file,1.8,0.01001,0.0,26795.0,2883,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85_RSFISH_LOG.txt
Pnr,Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85,CH3_488nm,combined_file,1.8,0.01573,0.0,6505.0,3802,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_13_HR-Airyscan Processing-82-Channel Alignment (Extended)-85_RSFISH_LOG.txt
Pnr,Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86,CH1_633nm,combined_file,1.8,0.01001,0.0,6425.0,971,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86_RSFISH_LOG.txt
Pnr,Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86,CH2_555nm,combined_file,1.8,0.01001,0.0,25877.0,1551,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86_RSFISH_LOG.txt
Pnr,Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86,CH3_488nm,combined_file,1.8,0.01573,0.0,5646.0,2671,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_14_HU-Airyscan Processing-83-Channel Alignment (Extended)-86_RSFISH_LOG.txt
Pnr,Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87,CH1_633nm,combined_file,1.8,0.01001,0.0,8821.0,741,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87_RSFISH_LOG.txt
Pnr,Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87,CH2_555nm,combined_file,1.8,0.01001,0.0,23092.0,2841,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87_RSFISH_LOG.txt
Pnr,Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87,CH3_488nm,combined_file,1.8,0.01573,0.0,6502.0,3412,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_15_HL-Airyscan Processing-84-Channel Alignment (Extended)-87_RSFISH_LOG.txt
Pnr,Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59,CH1_633nm,per_channel_file,1.8,0.002786,0.0,12994.0,15582,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59,CH2_555nm,combined_file,1.8,0.01001,0.0,25465.0,2318,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59_RSFISH_LOG.txt
Pnr,Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59,CH3_488nm,combined_file,1.8,0.01573,0.0,6118.0,3722,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_1_HR-Airyscan Processing-52-Channel Alignment (Extended)-59_RSFISH_LOG.txt
Pnr,Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60,CH1_633nm,per_channel_file,1.8,0.002786,0.0,29710.0,1049,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60,CH2_555nm,combined_file,1.8,0.01001,0.0,19291.0,2828,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60_RSFISH_LOG.txt
Pnr,Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60,CH3_488nm,combined_file,1.8,0.01573,0.0,6557.0,2077,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_2_HL-Airyscan Processing-53-Channel Alignment (Extended)-60_RSFISH_LOG.txt
Pnr,Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63,CH1_633nm,per_channel_file,1.8,0.002786,0.0,14820.0,12091,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63,CH2_555nm,combined_file,1.8,0.01001,0.0,22314.0,2252,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63_RSFISH_LOG.txt
Pnr,Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63,CH3_488nm,combined_file,1.8,0.01573,0.0,7281.0,1711,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_3_HU-Airyscan Processing-61-Channel Alignment (Extended)-63_RSFISH_LOG.txt
Pnr,Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64,CH1_633nm,per_channel_file,1.8,0.002786,0.0,12907.0,10797,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64,CH2_555nm,combined_file,1.8,0.01001,0.0,18421.0,2887,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64_RSFISH_LOG.txt
Pnr,Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64,CH3_488nm,combined_file,1.8,0.01573,0.0,7556.0,2178,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_4_HL-Airyscan Processing-62-Channel Alignment (Extended)-64_RSFISH_LOG.txt
Pnr,Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69,CH1_633nm,per_channel_file,1.8,0.002786,0.0,8429.0,94089,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69,CH2_555nm,combined_file,1.8,0.01001,0.0,12102.0,2803,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69_RSFISH_LOG.txt
Pnr,Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69,CH3_488nm,combined_file,1.8,0.01573,0.0,5120.0,7599,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_5_HU-Airyscan Processing-65-Channel Alignment (Extended)-69_RSFISH_LOG.txt
Pnr,Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70,CH1_633nm,per_channel_file,1.8,0.002786,0.0,30499.0,1202,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70,CH2_555nm,combined_file,1.8,0.01001,0.0,46663.0,717,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70_RSFISH_LOG.txt
Pnr,Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70,CH3_488nm,combined_file,1.8,0.01573,0.0,6704.0,2340,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_6_HU-Airyscan Processing-66-Channel Alignment (Extended)-70_RSFISH_LOG.txt
Pnr,Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71,CH1_633nm,per_channel_file,1.8,0.002786,0.0,17040.0,2860,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71,CH2_555nm,combined_file,1.8,0.01001,0.0,19786.0,1557,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71_RSFISH_LOG.txt
Pnr,Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71,CH3_488nm,combined_file,1.8,0.01573,0.0,6408.0,1612,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_7_HR-Airyscan Processing-67-Channel Alignment (Extended)-71_RSFISH_LOG.txt
Pnr,Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72,CH1_633nm,per_channel_file,1.8,0.002786,0.0,11691.0,65095,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72,CH2_555nm,combined_file,1.8,0.01001,0.0,38233.0,1274,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72_RSFISH_LOG.txt
Pnr,Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72,CH3_488nm,combined_file,1.8,0.01573,0.0,8022.0,3713,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_8_HU-Airyscan Processing-68-Channel Alignment (Extended)-72_RSFISH_LOG.txt
Pnr,Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81,CH1_633nm,per_channel_file,1.8,0.002786,0.0,28151.0,1836,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81_CH1_633nm_RSFISH_LOG.txt
Pnr,Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81,CH2_555nm,combined_file,1.8,0.01001,0.0,25416.0,4862,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81_RSFISH_LOG.txt
Pnr,Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81,CH3_488nm,combined_file,1.8,0.01573,0.0,7330.0,5062,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\Pnr_9_HL-Airyscan Processing-73-Channel Alignment (Extended)-81_RSFISH_LOG.txt
SUHW,SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181,CH1_633nm,combined_file,1.8,0.01001,0.0,17236.0,1784,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181_RSFISH_LOG.txt
SUHW,SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181,CH2_555nm,combined_file,1.8,0.01001,0.0,61242.0,2366,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181_RSFISH_LOG.txt
SUHW,SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181,CH3_488nm,combined_file,1.8,0.01573,0.0,16160.0,2410,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_10_HU-Airyscan Processing-171-Channel Alignment (Extended)-181_RSFISH_LOG.txt
SUHW,SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150,CH1_633nm,combined_file,1.8,0.01001,0.0,18417.0,1427,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150_RSFISH_LOG.txt
SUHW,SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150,CH2_555nm,combined_file,1.8,0.01001,0.0,16852.0,9562,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150_RSFISH_LOG.txt
SUHW,SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150,CH3_488nm,combined_file,1.8,0.01573,0.0,16480.0,2645,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_11_HU-Airyscan Processing-149-Channel Alignment (Extended)-150_RSFISH_LOG.txt
SUHW,SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151,CH1_633nm,combined_file,1.8,0.01001,0.0,14577.0,1788,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151_RSFISH_LOG.txt
SUHW,SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151,CH2_555nm,combined_file,1.8,0.01001,0.0,65524.0,1845,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151_RSFISH_LOG.txt
SUHW,SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151,CH3_488nm,combined_file,1.8,0.01573,0.0,18336.0,1892,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_12_HR-Airyscan Processing-148-Channel Alignment (Extended)-151_RSFISH_LOG.txt
SUHW,SUHW_13_HB-Airyscan Processing-146-Channel Alignment (Extended)-152,CH1_633nm,per_channel_file,1.8,0.002786,0.0,17734.0,12957,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_13_HB-Airyscan Processing-146-Channel Alignment (Extended)-152_CH1_633nm_RSFISH_LOG.txt
SUHW,SUHW_13_HB-Airyscan Processing-146-Channel Alignment (Extended)-152,CH2_555nm,combined_file,1.8,0.01001,0.0,15323.0,5508,Z:\Sujay\RNAi screen\DNA-FISH_RNAi_screen\AP_file_2026\AP_files\OUTPUT\logs\SUHW_13_HB-Airyscan Processing-146-Channel Alignment (Extended)-152_RSFISH_LOG.txt
